t,id,x,y
0,0,1.04377,2.49858
0.01,0,1.04478,2.4989
0.02,0,1.04627,2.49937
0.03,0,1.04824,2.49999
0.04,0,1.05066,2.50075
0.05,0,1.05353,2.50164
0.06,0,1.05683,2.50266
0.07,0,1.06054,2.5038
0.08,0,1.06465,2.50505
0.09,0,1.06914,2.5064
0.1,0,1.07401,2.50784
0.11,0,1.07923,2.50937
0.12,0,1.08478,2.51098
0.13,0,1.09066,2.51267
0.14,0,1.09684,2.51441
0.15,0,1.10331,2.51621
0.16,0,1.11007,2.51806
0.17,0,1.11708,2.51996
0.18,0,1.12433,2.5219
0.19,0,1.13182,2.52386
0.2,0,1.13954,2.52586
0.21,0,1.14746,2.52788
0.22,0,1.15559,2.52992
0.23,0,1.16391,2.53197
0.24,0,1.1724,2.53403
0.25,0,1.18105,2.5361
0.26,0,1.18986,2.53817
0.27,0,1.19882,2.54025
0.28,0,1.20792,2.54232
0.29,0,1.21714,2.54439
0.3,0,1.22649,2.54646
0.31,0,1.23595,2.54852
0.32,0,1.24551,2.55057
0.33,0,1.25519,2.55262
0.34,0,1.26497,2.55465
0.35,0,1.27484,2.55667
0.36,0,1.28481,2.55867
0.37,0,1.29486,2.56065
0.38,0,1.305,2.56262
0.39,0,1.31521,2.56457
0.4,0,1.32549,2.56649
0.41,0,1.33585,2.5684
0.42,0,1.34626,2.57028
0.43,0,1.35674,2.57215
0.44,0,1.36727,2.57399
0.45,0,1.37785,2.57582
0.46,0,1.3885,2.57762
0.47,0,1.3992,2.57939
0.48,0,1.40994,2.58114
0.49,0,1.42073,2.58287
0.5,0,1.43157,2.58457
0.51,0,1.44246,2.58625
0.52,0,1.45339,2.58789
0.53,0,1.46437,2.58951
0.54,0,1.47538,2.59111
0.55,0,1.48644,2.59268
0.56,0,1.49753,2.59421
0.57,0,1.50866,2.59573
0.58,0,1.51982,2.59721
0.59,0,1.53102,2.59866
0.6,0,1.54224,2.60009
0.61,0,1.5535,2.60148
0.62,0,1.5648,2.60284
0.63,0,1.57612,2.60417
0.64,0,1.58747,2.60547
0.65,0,1.59885,2.60674
0.66,0,1.61026,2.60798
0.67,0,1.6217,2.6092
0.68,0,1.63315,2.61038
0.69,0,1.64464,2.61154
0.7,0,1.65614,2.61266
0.71,0,1.66768,2.61376
0.72,0,1.67924,2.61482
0.73,0,1.69082,2.61586
0.74,0,1.70242,2.61686
0.75,0,1.71405,2.61784
0.76,0,1.72569,2.61879
0.77,0,1.73735,2.61971
0.78,0,1.74903,2.62061
0.79,0,1.76074,2.62147
0.8,0,1.77246,2.62231
0.81,0,1.78419,2.62311
0.82,0,1.79595,2.6239
0.83,0,1.80773,2.62465
0.84,0,1.81952,2.62538
0.85,0,1.83133,2.62608
0.86,0,1.84315,2.62675
0.87,0,1.855,2.6274
0.88,0,1.86685,2.62802
0.89,0,1.87872,2.62862
0.9,0,1.89061,2.62919
0.91,0,1.90251,2.62974
0.92,0,1.91443,2.63026
0.93,0,1.92636,2.63076
0.94,0,1.9383,2.63124
0.95,0,1.95027,2.63169
0.96,0,1.96224,2.63212
0.97,0,1.97423,2.63252
0.98,0,1.98623,2.63291
0.99,0,1.99825,2.63327
1,0,2.01027,2.63361
1.01,0,2.02231,2.63393
1.02,0,2.03436,2.63423
1.03,0,2.04642,2.63451
1.04,0,2.0585,2.63477
1.05,0,2.07059,2.63501
1.06,0,2.0827,2.63523
1.07,0,2.09482,2.63543
1.08,0,2.10695,2.63562
1.09,0,2.1191,2.63579
1.1,0,2.13126,2.63595
1.11,0,2.14343,2.63608
1.12,0,2.15562,2.63621
1.13,0,2.16782,2.63631
1.14,0,2.18004,2.63641
1.15,0,2.19227,2.63648
1.16,0,2.2045,2.63654
1.17,0,2.21676,2.63659
1.18,0,2.22902,2.63662
1.19,0,2.2413,2.63664
1.2,0,2.25359,2.63665
1.21,0,2.26589,2.63664
1.22,0,2.2782,2.63662
1.23,0,2.29052,2.63659
1.24,0,2.30285,2.63654
1.25,0,2.3152,2.63648
1.26,0,2.32756,2.63641
1.27,0,2.33992,2.63633
1.28,0,2.3523,2.63624
1.29,0,2.36468,2.63614
1.3,0,2.37708,2.63602
1.31,0,2.38949,2.6359
1.32,0,2.40192,2.63576
1.33,0,2.41435,2.63562
1.34,0,2.4268,2.63547
1.35,0,2.43925,2.63531
1.36,0,2.45172,2.63514
1.37,0,2.4642,2.63496
1.38,0,2.4767,2.63478
1.39,0,2.4892,2.63459
1.4,0,2.50171,2.63439
1.41,0,2.51423,2.63419
1.42,0,2.52677,2.63398
1.43,0,2.53931,2.63376
1.44,0,2.55186,2.63353
1.45,0,2.56443,2.6333
1.46,0,2.577,2.63306
1.47,0,2.58958,2.63282
1.48,0,2.60218,2.63257
1.49,0,2.61479,2.63232
1.5,0,2.6274,2.63206
1.51,0,2.64003,2.6318
1.52,0,2.65267,2.63153
1.53,0,2.66532,2.63126
1.54,0,2.67798,2.63099
1.55,0,2.69065,2.63071
1.56,0,2.70333,2.63043
1.57,0,2.71602,2.63014
1.58,0,2.72872,2.62985
1.59,0,2.74143,2.62956
1.6,0,2.75415,2.62926
1.61,0,2.76688,2.62896
1.62,0,2.77961,2.62866
1.63,0,2.79236,2.62836
1.64,0,2.80512,2.62805
1.65,0,2.81789,2.62774
1.66,0,2.83067,2.62743
1.67,0,2.84346,2.62712
1.68,0,2.85626,2.6268
1.69,0,2.86906,2.62648
1.7,0,2.88188,2.62616
1.71,0,2.8947,2.62584
1.72,0,2.90753,2.62551
1.73,0,2.92037,2.62519
1.74,0,2.93321,2.62486
1.75,0,2.94607,2.62453
1.76,0,2.95893,2.6242
1.77,0,2.97181,2.62387
1.78,0,2.98469,2.62353
1.79,0,2.99758,2.6232
1.8,0,3.01048,2.62287
1.81,0,3.02339,2.62253
1.82,0,3.0363,2.6222
1.83,0,3.04923,2.62186
1.84,0,3.06216,2.62152
1.85,0,3.07509,2.62118
1.86,0,3.08804,2.62085
1.87,0,3.10099,2.62051
1.88,0,3.11395,2.62017
1.89,0,3.12691,2.61983
1.9,0,3.13988,2.61949
1.91,0,3.15286,2.61915
1.92,0,3.16585,2.61881
1.93,0,3.17885,2.61847
1.94,0,3.19185,2.61813
1.95,0,3.20486,2.61779
1.96,0,3.21788,2.61745
1.97,0,3.23091,2.61711
1.98,0,3.24394,2.61677
1.99,0,3.25698,2.61643
2,0,3.27003,2.6161
2.01,0,3.28308,2.61576
2.02,0,3.29614,2.61542
2.03,0,3.30921,2.61508
2.04,0,3.32228,2.61474
2.05,0,3.33535,2.6144
2.06,0,3.34844,2.61407
2.07,0,3.36152,2.61373
2.08,0,3.37462,2.61339
2.09,0,3.38771,2.61305
2.1,0,3.40082,2.61272
2.11,0,3.41393,2.61238
2.12,0,3.42705,2.61204
2.13,0,3.44017,2.61171
2.14,0,3.45329,2.61137
2.15,0,3.46642,2.61104
2.16,0,3.47956,2.6107
2.17,0,3.4927,2.61037
2.18,0,3.50585,2.61003
2.19,0,3.519,2.6097
2.2,0,3.53216,2.60937
2.21,0,3.54532,2.60904
2.22,0,3.55849,2.60871
2.23,0,3.57166,2.60838
2.24,0,3.58484,2.60805
2.25,0,3.59802,2.60772
2.26,0,3.61121,2.60739
2.27,0,3.6244,2.60706
2.28,0,3.6376,2.60673
2.29,0,3.6508,2.60641
2.3,0,3.664,2.60608
2.31,0,3.67721,2.60575
2.32,0,3.69042,2.60543
2.33,0,3.70364,2.6051
2.34,0,3.71686,2.60478
2.35,0,3.73009,2.60446
2.36,0,3.74331,2.60413
2.37,0,3.75655,2.60381
2.38,0,3.76978,2.60349
2.39,0,3.78302,2.60317
2.4,0,3.79626,2.60285
2.41,0,3.80951,2.60253
2.42,0,3.82276,2.60221
2.43,0,3.83601,2.60189
2.44,0,3.84926,2.60157
2.45,0,3.86252,2.60125
2.46,0,3.87578,2.60094
2.47,0,3.88905,2.60062
2.48,0,3.90231,2.6003
2.49,0,3.91558,2.59999
2.5,0,3.92885,2.59967
2.51,0,3.94213,2.59936
2.52,0,3.95541,2.59904
2.53,0,3.96869,2.59873
2.54,0,3.98198,2.59841
2.55,0,3.99526,2.5981
2.56,0,4.00855,2.59779
2.57,0,4.02185,2.59748
2.58,0,4.03514,2.59717
2.59,0,4.04844,2.59686
2.6,0,4.06174,2.59655
2.61,0,4.07504,2.59624
2.62,0,4.08835,2.59593
2.63,0,4.10166,2.59562
2.64,0,4.11497,2.59531
2.65,0,4.12828,2.595
2.66,0,4.1416,2.59469
2.67,0,4.15492,2.59439
2.68,0,4.16823,2.59408
2.69,0,4.18156,2.59378
2.7,0,4.19488,2.59347
2.71,0,4.20821,2.59317
2.72,0,4.22154,2.59287
2.73,0,4.23487,2.59256
2.74,0,4.24821,2.59226
2.75,0,4.26154,2.59196
2.76,0,4.27488,2.59166
2.77,0,4.28822,2.59136
2.78,0,4.30156,2.59106
2.79,0,4.3149,2.59075
2.8,0,4.32824,2.59045
2.81,0,4.34158,2.59015
2.82,0,4.35493,2.58986
2.83,0,4.36827,2.58956
2.84,0,4.38162,2.58926
2.85,0,4.39497,2.58896
2.86,0,4.40832,2.58866
2.87,0,4.42168,2.58837
2.88,0,4.43503,2.58807
2.89,0,4.44839,2.58778
2.9,0,4.46174,2.58748
2.91,0,4.4751,2.58718
2.92,0,4.48846,2.58689
2.93,0,4.50182,2.5866
2.94,0,4.51518,2.5863
2.95,0,4.52855,2.58601
2.96,0,4.54191,2.58572
2.97,0,4.55528,2.58542
2.98,0,4.56865,2.58513
2.99,0,4.58201,2.58484
3,0,4.59538,2.58455
3.01,0,4.60875,2.58426
3.02,0,4.62213,2.58397
3.03,0,4.6355,2.58368
3.04,0,4.64887,2.58339
3.05,0,4.66224,2.5831
3.06,0,4.67562,2.58282
3.07,0,4.689,2.58253
3.08,0,4.70237,2.58224
3.09,0,4.71575,2.58196
3.1,0,4.72913,2.58168
3.11,0,4.74251,2.58139
3.12,0,4.75589,2.58111
3.13,0,4.76927,2.58083
3.14,0,4.78265,2.58055
3.15,0,4.79603,2.58027
3.16,0,4.80942,2.57998
3.17,0,4.8228,2.57971
3.18,0,4.83618,2.57943
3.19,0,4.84957,2.57915
3.2,0,4.86295,2.57887
3.21,0,4.87633,2.57859
3.22,0,4.88972,2.57831
3.23,0,4.9031,2.57804
3.24,0,4.91649,2.57776
3.25,0,4.92987,2.57748
3.26,0,4.94326,2.57721
3.27,0,4.95665,2.57694
3.28,0,4.97004,2.57667
3.29,0,4.98343,2.57639
3.3,0,4.99682,2.57612
3.31,0,5.01021,2.57585
3.32,0,5.0236,2.57558
3.33,0,5.037,2.57531
3.34,0,5.05039,2.57505
3.35,0,5.06378,2.57478
3.36,0,5.07717,2.57451
3.37,0,5.09056,2.57424
3.38,0,5.10395,2.57398
3.39,0,5.11735,2.57371
3.4,0,5.13074,2.57345
3.41,0,5.14413,2.57319
3.42,0,5.15753,2.57292
3.43,0,5.17092,2.57266
3.44,0,5.18431,2.5724
3.45,0,5.1977,2.57214
3.46,0,5.2111,2.57188
3.47,0,5.22449,2.57162
3.48,0,5.23788,2.57136
3.49,0,5.25127,2.57111
3.5,0,5.26466,2.57085
3.51,0,5.27805,2.57059
3.52,0,5.29144,2.57034
3.53,0,5.30483,2.57008
3.54,0,5.31823,2.56983
3.55,0,5.33162,2.56958
3.56,0,5.34501,2.56933
3.57,0,5.3584,2.56908
3.58,0,5.37179,2.56883
3.59,0,5.38519,2.56858
3.6,0,5.39858,2.56834
3.61,0,5.41197,2.56809
3.62,0,5.42537,2.56785
3.63,0,5.43876,2.56761
3.64,0,5.45215,2.56736
3.65,0,5.46554,2.56712
3.66,0,5.47894,2.56688
3.67,0,5.49233,2.56665
3.68,0,5.50572,2.56641
3.69,0,5.51911,2.56617
3.7,0,5.53251,2.56594
3.71,0,5.5459,2.56571
3.72,0,5.55929,2.56547
3.73,0,5.57269,2.56524
3.74,0,5.58608,2.56502
3.75,0,5.59948,2.56479
3.76,0,5.61287,2.56456
3.77,0,5.62627,2.56434
3.78,0,5.63966,2.56412
3.79,0,5.65306,2.56389
3.8,0,5.66646,2.56368
3.81,0,5.67986,2.56346
3.82,0,5.69326,2.56324
3.83,0,5.70666,2.56303
3.84,0,5.72005,2.56281
3.85,0,5.73345,2.5626
3.86,0,5.74685,2.56239
3.87,0,5.76025,2.56219
3.88,0,5.77365,2.56198
3.89,0,5.78704,2.56177
3.9,0,5.80044,2.56157
3.91,0,5.81384,2.56136
3.92,0,5.82724,2.56116
3.93,0,5.84063,2.56096
3.94,0,5.85403,2.56076
3.95,0,5.86743,2.56056
3.96,0,5.88083,2.56037
3.97,0,5.89423,2.56018
3.98,0,5.90763,2.55998
3.99,0,5.92102,2.55979
4,0,5.93442,2.5596
4.01,0,5.94782,2.55941
4.02,0,5.96121,2.55923
4.03,0,5.97461,2.55904
4.04,0,5.98801,2.55886
4.05,0,6.0014,2.55868
4.06,0,6.0148,2.5585
4.07,0,6.02819,2.55832
4.08,0,6.04159,2.55814
4.09,0,6.05498,2.55797
4.1,0,6.06838,2.55779
4.11,0,6.08178,2.55762
4.12,0,6.09517,2.55745
4.13,0,6.10857,2.55729
4.14,0,6.12197,2.55712
4.15,0,6.13536,2.55695
4.16,0,6.14875,2.55679
4.17,0,6.16215,2.55663
4.18,0,6.17554,2.55647
4.19,0,6.18893,2.55631
4.2,0,6.20233,2.55615
4.21,0,6.21572,2.556
4.22,0,6.22911,2.55584
4.23,0,6.24251,2.55569
4.24,0,6.2559,2.55554
4.25,0,6.26929,2.55539
4.26,0,6.28268,2.55525
4.27,0,6.29607,2.5551
4.28,0,6.30946,2.55496
4.29,0,6.32285,2.55482
4.3,0,6.33623,2.55468
4.31,0,6.34962,2.55454
4.32,0,6.36301,2.5544
4.33,0,6.3764,2.55426
4.34,0,6.38978,2.55413
4.35,0,6.40317,2.554
4.36,0,6.41656,2.55387
4.37,0,6.42995,2.55374
4.38,0,6.44333,2.55361
4.39,0,6.45672,2.55348
4.4,0,6.4701,2.55336
4.41,0,6.48349,2.55324
4.42,0,6.49687,2.55311
4.43,0,6.51026,2.55299
4.44,0,6.52364,2.55288
4.45,0,6.53703,2.55276
4.46,0,6.55041,2.55264
4.47,0,6.5638,2.55253
4.48,0,6.57718,2.55242
4.49,0,6.59056,2.55231
4.5,0,6.60395,2.5522
4.51,0,6.61733,2.55209
4.52,0,6.63071,2.55198
4.53,0,6.64409,2.55188
4.54,0,6.65747,2.55178
4.55,0,6.67085,2.55168
4.56,0,6.68423,2.55158
4.57,0,6.69761,2.55148
4.58,0,6.71099,2.55138
4.59,0,6.72437,2.55128
4.6,0,6.73775,2.55119
4.61,0,6.75113,2.5511
4.62,0,6.7645,2.551
4.63,0,6.77788,2.55091
4.64,0,6.79125,2.55082
4.65,0,6.80463,2.55073
4.66,0,6.818,2.55064
4.67,0,6.83137,2.55056
4.68,0,6.84475,2.55047
4.69,0,6.85812,2.55039
4.7,0,6.87149,2.55031
4.71,0,6.88487,2.55023
4.72,0,6.89824,2.55015
4.73,0,6.91162,2.55007
4.74,0,6.92499,2.55
4.75,0,6.93836,2.54992
4.76,0,6.95173,2.54985
4.77,0,6.96511,2.54977
4.78,0,6.97848,2.5497
4.79,0,6.99185,2.54963
4.8,0,7.00522,2.54956
4.81,0,7.01859,2.54949
4.82,0,7.03196,2.54943
4.83,0,7.04533,2.54936
4.84,0,7.0587,2.5493
4.85,0,7.07207,2.54923
4.86,0,7.08544,2.54917
4.87,0,7.0988,2.54911
4.88,0,7.11217,2.54905
4.89,0,7.12554,2.54899
4.9,0,7.13891,2.54893
4.91,0,7.15228,2.54888
4.92,0,7.16565,2.54882
4.93,0,7.17901,2.54877
4.94,0,7.19238,2.54871
4.95,0,7.20575,2.54866
4.96,0,7.21911,2.5486
4.97,0,7.23248,2.54855
4.98,0,7.24584,2.5485
4.99,0,7.25921,2.54845
5,0,7.27257,2.54839
5.01,0,7.28593,2.54834
5.02,0,7.29929,2.5483
5.03,0,7.31266,2.54825
5.04,0,7.32602,2.5482
5.05,0,7.33938,2.54815
5.06,0,7.35274,2.5481
5.07,0,7.3661,2.54806
5.08,0,7.37946,2.54801
5.09,0,7.39282,2.54797
5.1,0,7.40617,2.54792
5.11,0,7.41953,2.54788
5.12,0,7.43288,2.54783
5.13,0,7.44624,2.54779
5.14,0,7.45959,2.54774
5.15,0,7.47294,2.5477
5.16,0,7.48629,2.54765
5.17,0,7.49964,2.54761
5.18,0,7.51299,2.54757
5.19,0,7.52634,2.54753
5.2,0,7.53969,2.54748
5.21,0,7.55304,2.54744
5.22,0,7.56639,2.5474
5.23,0,7.57973,2.54736
5.24,0,7.59308,2.54732
5.25,0,7.60642,2.54727
5.26,0,7.61976,2.54723
5.27,0,7.6331,2.54719
5.28,0,7.64645,2.54715
5.29,0,7.65978,2.5471
5.3,0,7.67312,2.54706
5.31,0,7.68646,2.54702
5.32,0,7.6998,2.54698
5.33,0,7.71314,2.54694
5.34,0,7.72648,2.5469
5.35,0,7.73982,2.54686
5.36,0,7.75315,2.54681
5.37,0,7.76649,2.54677
5.38,0,7.77982,2.54673
5.39,0,7.79315,2.54669
5.4,0,7.80648,2.54664
5.41,0,7.81981,2.5466
5.42,0,7.83315,2.54656
5.43,0,7.84647,2.54652
5.44,0,7.8598,2.54647
5.45,0,7.87313,2.54643
5.46,0,7.88646,2.54638
5.47,0,7.89979,2.54634
5.48,0,7.91311,2.5463
5.49,0,7.92644,2.54625
5.5,0,7.93976,2.54621
5.51,0,7.95308,2.54616
5.52,0,7.96641,2.54611
5.53,0,7.97973,2.54607
5.54,0,7.99305,2.54602
5.55,0,8.00637,2.54597
5.56,0,8.01969,2.54593
5.57,0,8.03301,2.54588
5.58,0,8.04633,2.54583
5.59,0,8.05964,2.54578
5.6,0,8.07296,2.54573
5.61,0,8.08627,2.54568
5.62,0,8.09959,2.54563
5.63,0,8.1129,2.54558
5.64,0,8.12621,2.54553
5.65,0,8.13952,2.54548
5.66,0,8.15283,2.54543
5.67,0,8.16614,2.54538
5.68,0,8.17945,2.54532
5.69,0,8.19275,2.54527
5.7,0,8.20606,2.54522
5.71,0,8.21936,2.54516
5.72,0,8.23267,2.54511
5.73,0,8.24597,2.54505
5.74,0,8.25927,2.545
5.75,0,8.27258,2.54494
5.76,0,8.28588,2.54489
5.77,0,8.29918,2.54483
5.78,0,8.31248,2.54477
5.79,0,8.32578,2.54471
5.8,0,8.33908,2.54466
5.81,0,8.35238,2.5446
5.82,0,8.36568,2.54454
5.83,0,8.37897,2.54448
5.84,0,8.39227,2.54442
5.85,0,8.40556,2.54436
5.86,0,8.41886,2.5443
5.87,0,8.43215,2.54423
5.88,0,8.44544,2.54417
5.89,0,8.45873,2.54411
5.9,0,8.47202,2.54404
5.91,0,8.48531,2.54398
5.92,0,8.4986,2.54391
5.93,0,8.51189,2.54385
5.94,0,8.52518,2.54378
5.95,0,8.53846,2.54371
5.96,0,8.55175,2.54364
5.97,0,8.56503,2.54358
5.98,0,8.57832,2.54351
5.99,0,8.5916,2.54344
6,0,8.60489,2.54337
6.01,0,8.61817,2.5433
6.02,0,8.63145,2.54323
6.03,0,8.64473,2.54315
6.04,0,8.65801,2.54308
6.05,0,8.67129,2.54301
6.06,0,8.68457,2.54294
6.07,0,8.69784,2.54286
6.08,0,8.71112,2.54279
6.09,0,8.72439,2.54271
6.1,0,8.73766,2.54263
6.11,0,8.75093,2.54255
6.12,0,8.7642,2.54247
6.13,0,8.77746,2.54239
6.14,0,8.79073,2.54231
6.15,0,8.804,2.54223
6.16,0,8.81726,2.54215
6.17,0,8.83052,2.54207
6.18,0,8.84378,2.54198
6.19,0,8.85704,2.5419
6.2,0,8.8703,2.54181
6.21,0,8.88355,2.54173
6.22,0,8.89681,2.54164
6.23,0,8.91006,2.54156
6.24,0,8.92332,2.54147
6.25,0,8.93657,2.54138
6.26,0,8.94982,2.54129
6.27,0,8.96307,2.5412
6.28,0,8.97632,2.54111
6.29,0,8.98956,2.54102
6.3,0,9.00281,2.54093
6.31,0,9.01605,2.54083
6.32,0,9.02929,2.54074
6.33,0,9.04253,2.54064
6.34,0,9.05577,2.54055
6.35,0,9.06901,2.54045
6.36,0,9.08225,2.54036
6.37,0,9.09549,2.54026
6.38,0,9.10872,2.54016
6.39,0,9.12196,2.54007
6.4,0,9.1352,2.53997
6.41,0,9.14844,2.53987
6.42,0,9.16167,2.53977
6.43,0,9.17491,2.53967
6.44,0,9.18814,2.53957
6.45,0,9.20138,2.53947
6.46,0,9.21461,2.53937
6.47,0,9.22784,2.53927
6.48,0,9.24107,2.53917
6.49,0,9.2543,2.53906
6.5,0,9.26753,2.53896
6.51,0,9.28077,2.53886
6.52,0,9.294,2.53875
6.53,0,9.30722,2.53865
6.54,0,9.32045,2.53854
6.55,0,9.33368,2.53844
6.56,0,9.34691,2.53834
6.57,0,9.36014,2.53823
6.58,0,9.37336,2.53813
6.59,0,9.38659,2.53802
6.6,0,9.39981,2.53791
6.61,0,9.41304,2.53781
6.62,0,9.42626,2.5377
6.63,0,9.43948,2.53759
6.64,0,9.4527,2.53749
6.65,0,9.46593,2.53738
6.66,0,9.47915,2.53727
6.67,0,9.49238,2.53717
6.68,0,9.5056,2.53706
6.69,0,9.51882,2.53695
6.7,0,9.53204,2.53685
6.71,0,9.54526,2.53674
6.72,0,9.55848,2.53663
6.73,0,9.5717,2.53652
6.74,0,9.58492,2.53641
6.75,0,9.59814,2.5363
6.76,0,9.61135,2.53619
6.77,0,9.62456,2.53608
6.78,0,9.63777,2.53597
6.79,0,9.65098,2.53586
6.8,0,9.66419,2.53575
6.81,0,9.6774,2.53564
6.82,0,9.69061,2.53553
6.83,0,9.70381,2.53541
6.84,0,9.71702,2.5353
6.85,0,9.73023,2.53519
6.86,0,9.74343,2.53508
6.87,0,9.75664,2.53496
6.88,0,9.76984,2.53485
6.89,0,9.78305,2.53474
6.9,0,9.79625,2.53462
6.91,0,9.80945,2.53451
6.92,0,9.82265,2.5344
6.93,0,9.83586,2.53428
6.94,0,9.84906,2.53417
6.95,0,9.86225,2.53405
6.96,0,9.87545,2.53393
6.97,0,9.88864,2.53382
6.98,0,9.90184,2.5337
6.99,0,9.91503,2.53358
7,0,9.92822,2.53346
7.01,0,9.94141,2.53334
7.02,0,9.95459,2.53322
7.03,0,9.96777,2.5331
7.04,0,9.98096,2.53298
7.05,0,9.99414,2.53286
7.06,0,10.0073,2.53274
7.07,0,10.0205,2.53262
7.08,0,10.0337,2.5325
7.09,0,10.0469,2.53238
7.1,0,10.06,2.53226
7.11,0,10.0732,2.53213
7.12,0,10.0864,2.53201
7.13,0,10.0996,2.53189
7.14,0,10.1128,2.53177
7.15,0,10.1259,2.53165
7.16,0,10.1391,2.53153
7.17,0,10.1523,2.53141
7.18,0,10.1655,2.53128
7.19,0,10.1786,2.53116
7.2,0,10.1918,2.53104
7.21,0,10.205,2.53091
7.22,0,10.2182,2.53079
7.23,0,10.2313,2.53066
7.24,0,10.2445,2.53054
7.25,0,10.2576,2.53041
7.26,0,10.2708,2.53029
7.27,0,10.284,2.53016
7.28,0,10.2971,2.53004
7.29,0,10.3103,2.52991
7.3,0,10.3235,2.52979
7.31,0,10.3366,2.52966
7.32,0,10.3498,2.52953
7.33,0,10.3629,2.52941
7.34,0,10.3761,2.52928
7.35,0,10.3892,2.52915
7.36,0,10.4024,2.52902
7.37,0,10.4155,2.5289
7.38,0,10.4287,2.52877
7.39,0,10.4418,2.52864
7.4,0,10.455,2.52851
7.41,0,10.4681,2.52838
7.42,0,10.4813,2.52825
7.43,0,10.4944,2.52812
7.44,0,10.5076,2.52799
7.45,0,10.5207,2.52786
7.46,0,10.5339,2.52773
7.47,0,10.547,2.5276
7.48,0,10.5602,2.52747
7.49,0,10.5733,2.52733
7.5,0,10.5864,2.5272
7.51,0,10.5996,2.52707
7.52,0,10.6127,2.52693
7.53,0,10.6258,2.5268
7.54,0,10.639,2.52666
7.55,0,10.6521,2.52653
7.56,0,10.6652,2.52639
7.57,0,10.6784,2.52625
7.58,0,10.6915,2.52611
7.59,0,10.7046,2.52597
7.6,0,10.7177,2.52584
7.61,0,10.7309,2.5257
7.62,0,10.744,2.52556
7.63,0,10.7571,2.52542
7.64,0,10.7702,2.52528
7.65,0,10.7834,2.52514
7.66,0,10.7965,2.525
7.67,0,10.8096,2.52486
7.68,0,10.8227,2.52472
7.69,0,10.8358,2.52458
7.7,0,10.8489,2.52444
7.71,0,10.8621,2.5243
7.72,0,10.8752,2.52416
7.73,0,10.8883,2.52402
7.74,0,10.9014,2.52387
7.75,0,10.9145,2.52373
7.76,0,10.9276,2.52359
7.77,0,10.9407,2.52344
7.78,0,10.9539,2.5233
7.79,0,10.967,2.52315
7.8,0,10.9801,2.52301
7.81,0,10.9932,2.52286
7.82,0,11.0063,2.52272
7.83,0,11.0194,2.52257
7.84,0,11.0325,2.52243
7.85,0,11.0456,2.52228
7.86,0,11.0587,2.52213
7.87,0,11.0718,2.52199
7.88,0,11.0849,2.52184
7.89,0,11.098,2.52169
7.9,0,11.1111,2.52155
7.91,0,11.1242,2.5214
7.92,0,11.1373,2.52125
7.93,0,11.1504,2.52111
7.94,0,11.1635,2.52096
7.95,0,11.1766,2.52082
7.96,0,11.1897,2.52067
7.97,0,11.2028,2.52053
7.98,0,11.2159,2.52038
7.99,0,11.229,2.52024
8,0,11.2421,2.52009
8.01,0,11.2552,2.51995
8.02,0,11.2683,2.5198
8.03,0,11.2814,2.51966
8.04,0,11.2945,2.51951
8.05,0,11.3076,2.51937
8.06,0,11.3207,2.51922
8.07,0,11.3338,2.51908
8.08,0,11.3469,2.51893
8.09,0,11.36,2.51878
8.1,0,11.3731,2.51864
8.11,0,11.3862,2.51849
8.12,0,11.3993,2.51834
8.13,0,11.4124,2.5182
8.14,0,11.4255,2.51805
8.15,0,11.4386,2.51791
8.16,0,11.4517,2.51776
8.17,0,11.4648,2.51762
8.18,0,11.4779,2.51747
8.19,0,11.491,2.51732
8.2,0,11.5041,2.51718
8.21,0,11.5172,2.51703
8.22,0,11.5303,2.51688
8.23,0,11.5434,2.51673
8.24,0,11.5565,2.51659
8.25,0,11.5696,2.51644
8.26,0,11.5827,2.51629
8.27,0,11.5958,2.51614
8.28,0,11.6089,2.516
8.29,0,11.622,2.51585
8.3,0,11.6351,2.5157
8.31,0,11.6482,2.51555
8.32,0,11.6613,2.51541
8.33,0,11.6744,2.51526
8.34,0,11.6875,2.51512
8.35,0,11.7006,2.51498
8.36,0,11.7138,2.51484
8.37,0,11.7269,2.5147
8.38,0,11.74,2.51456
8.39,0,11.7531,2.51442
8.4,0,11.7662,2.51427
8.41,0,11.7793,2.51413
8.42,0,11.7925,2.51399
8.43,0,11.8056,2.51385
8.44,0,11.8187,2.5137
8.45,0,11.8318,2.51356
8.46,0,11.845,2.51342
8.47,0,11.8581,2.51327
8.48,0,11.8712,2.51313
8.49,0,11.8843,2.51299
8.5,0,11.8975,2.51285
8.51,0,11.9106,2.5127
8.52,0,11.9237,2.51256
8.53,0,11.9368,2.51242
8.54,0,11.95,2.51228
8.55,0,11.9631,2.51213
8.56,0,11.9763,2.51199
8.57,0,11.9894,2.51185
8.58,0,12.0026,2.51171
8.59,0,12.0157,2.51156
8.6,0,12.0289,2.51142
8.61,0,12.042,2.51128
8.62,0,12.0552,2.51113
8.63,0,12.0683,2.51099
8.64,0,12.0815,2.51085
8.65,0,12.0947,2.5107
8.66,0,12.1078,2.51056
8.67,0,12.121,2.51041
8.68,0,12.1342,2.51027
8.69,0,12.1474,2.51012
8.7,0,12.1605,2.50997
8.71,0,12.1737,2.50981
8.72,0,12.1869,2.50966
8.73,0,12.2,2.50951
8.74,0,12.2132,2.50936
8.75,0,12.2264,2.50921
8.76,0,12.2396,2.50905
