t,id,x,y
14.07,0,10.0014,2.00247
14.08,0,10.0013,2.00225
14.09,0,10.001,2.00181
14.1,0,10.0006,2.00115
14.11,0,10.0002,2.00028
14.12,0,9.99955,1.9992
14.13,0,9.99909,1.99837
14.14,0,9.99876,1.99778
14.15,0,9.99856,1.99743
14.16,0,9.9985,1.99731
14.17,0,9.99856,1.99742
14.18,0,9.99875,1.99776
14.19,0,9.99906,1.99832
14.2,0,9.99949,1.99909
14.21,0,10,2.00008
14.22,0,10.0005,2.00082
14.23,0,10.0007,2.00132
14.24,0,10.0009,2.00158
14.25,0,10.0009,2.0016
14.26,0,10.0008,2.0014
14.27,0,10.0005,2.00098
14.28,0,10.0002,2.00034
14.29,0,9.99971,1.99948
14.3,0,9.99937,1.99887
14.31,0,9.99917,1.99849
14.32,0,9.99909,1.99836
14.33,0,9.99914,1.99845
14.34,0,9.99932,1.99877
14.35,0,9.99962,1.9993
14.36,0,10,2.00006
14.37,0,10.0003,2.00057
14.38,0,10.0005,2.00085
14.39,0,10.0005,2.00089
14.4,0,10.0004,2.00071
14.41,0,10.0002,2.0003
14.42,0,9.99982,1.99967
14.43,0,9.9996,1.99927
14.44,0,9.99952,1.99912
14.45,0,9.99956,1.9992
14.46,0,9.99973,1.9995
14.47,0,10,2.00003
14.48,0,10.0002,2.00032
14.49,0,10.0002,2.00037
14.5,0,10.0001,2.00019
14.51,0,9.99989,1.99979
14.52,0,9.99981,1.99962
14.53,0,9.99984,1.99969
14.54,0,9.99999,1.99999
14.55,0,10.0002,2.00052
14.56,0,10.0004,2.00081
14.57,0,10.0004,2.00085
14.58,0,10.0003,2.00066
14.59,0,10.0001,2.00024
14.6,0,9.99981,1.99958
14.61,0,9.99962,1.99918
14.62,0,9.99955,1.99902
14.63,0,9.99959,1.9991
14.64,0,9.99973,1.99942
14.65,0,9.99998,1.99996
14.66,0,10.0003,2.00073
14.67,0,10.0006,2.00125
14.68,0,10.0007,2.00153
14.69,0,10.0007,2.00156
14.7,0,10.0006,2.00135
14.71,0,10.0004,2.00091
14.72,0,10.0001,2.00024
14.73,0,9.99971,1.99935
14.74,0,9.99942,1.99872
14.75,0,9.99924,1.99833
14.76,0,9.99918,1.99819
14.77,0,9.99922,1.99828
14.78,0,9.99937,1.99862
14.79,0,9.99963,1.99918
14.8,0,9.99999,1.99997
14.81,0,10.0004,2.00098
14.82,0,10.0008,2.00173
14.83,0,10.001,2.00223
14.84,0,10.0011,2.00249
14.85,0,10.0011,2.0025
14.86,0,10.001,2.00227
14.87,0,10.0008,2.00181
14.88,0,10.0005,2.00113
14.89,0,10.0001,2.00022
14.9,0,9.99959,1.99909
14.91,0,9.9992,1.99822
14.92,0,9.99892,1.9976
14.93,0,9.99876,1.99724
14.94,0,9.99871,1.99712
14.95,0,9.99876,1.99724
14.96,0,9.99892,1.99759
14.97,0,9.99918,1.99817
14.98,0,9.99954,1.99898
14.99,0,10,2.00001
15,0,10.0004,2.00079
15.01,0,10.0006,2.00131
15.02,0,10.0007,2.00158
15.03,0,10.0007,2.00161
15.04,0,10.0006,2.0014
15.05,0,10.0004,2.00096
15.06,0,10.0001,2.00029
15.07,0,9.99973,1.9994
15.08,0,9.99945,1.99876
15.09,0,9.99927,1.99837
15.1,0,9.99921,1.99822
15.11,0,9.99925,1.99832
15.12,0,9.9994,1.99865
15.13,0,9.99965,1.99922
15.14,0,10,2.00001
15.15,0,10.0002,2.00055
15.16,0,10.0004,2.00083
15.17,0,10.0004,2.00088
15.18,0,10.0003,2.00069
15.19,0,10.0001,2.00026
15.2,0,9.99983,1.9996
15.21,0,9.99965,1.99919
15.22,0,9.99958,1.99903
15.23,0,9.99962,1.99911
15.24,0,9.99975,1.99943
15.25,0,9.99999,1.99998
15.26,0,10.0003,2.00076
15.27,0,10.0005,2.00128
15.28,0,10.0007,2.00156
15.29,0,10.0007,2.00159
15.3,0,10.0006,2.00138
15.31,0,10.0004,2.00094
15.32,0,10.0001,2.00026
15.33,0,9.99973,1.99936
15.34,0,9.99945,1.99872
15.35,0,9.99928,1.99833
15.36,0,9.99922,1.99819
15.37,0,9.99926,1.99828
15.38,0,9.99941,1.99862
15.39,0,9.99965,1.99919
15.4,0,9.99999,1.99998
15.41,0,10.0004,2.001
15.42,0,10.0008,2.00176
15.43,0,10.001,2.00226
15.44,0,10.0011,2.00252
15.45,0,10.0011,2.00253
15.46,0,10.001,2.0023
15.47,0,10.0008,2.00184
15.48,0,10.0005,2.00115
15.49,0,10.0001,2.00023
15.5,0,9.99961,1.99909
15.51,0,9.99924,1.99822
15.52,0,9.99897,1.9976
15.53,0,9.99882,1.99723
15.54,0,9.99876,1.99711
15.55,0,9.99882,1.99723
15.56,0,9.99897,1.99758
15.57,0,9.99922,1.99817
15.58,0,9.99957,1.99899
15.59,0,10,2.00003
15.6,0,10.0003,2.0008
15.61,0,10.0006,2.00133
15.62,0,10.0007,2.0016
15.63,0,10.0007,2.00163
15.64,0,10.0006,2.00142
15.65,0,10.0004,2.00098
15.66,0,10.0001,2.0003
15.67,0,9.99974,1.9994
15.68,0,9.99947,1.99876
15.69,0,9.9993,1.99837
15.7,0,9.99924,1.99822
15.71,0,9.99928,1.99832
15.72,0,9.99943,1.99865
15.73,0,9.99967,1.99922
15.74,0,10,2.00002
15.75,0,10.0002,2.00056
15.76,0,10.0004,2.00085
15.77,0,10.0004,2.00089
15.78,0,10.0003,2.0007
15.79,0,10.0001,2.00027
15.8,0,9.99983,1.9996
15.81,0,9.99966,1.9992
15.82,0,9.99959,1.99903
15.83,0,9.99962,1.99912
15.84,0,9.99976,1.99943
15.85,0,9.99999,1.99999
15.86,0,10.0003,2.00077
15.87,0,10.0005,2.00129
15.88,0,10.0007,2.00157
15.89,0,10.0007,2.0016
15.9,0,10.0006,2.00139
15.91,0,10.0004,2.00094
15.92,0,10.0001,2.00027
15.93,0,9.99973,1.99937
15.94,0,9.99946,1.99872
15.95,0,9.99929,1.99833
15.96,0,9.99923,1.99819
15.97,0,9.99927,1.99829
15.98,0,9.99942,1.99862
15.99,0,9.99966,1.99919
16,0,9.99999,1.99999
16.01,0,10.0004,2.00101
16.02,0,10.0007,2.00177
16.03,0,10.001,2.00227
16.04,0,10.0011,2.00253
16.05,0,10.0011,2.00254
16.06,0,10.001,2.00231
16.07,0,10.0008,2.00185
16.08,0,10.0005,2.00116
16.09,0,10.0001,2.00024
16.1,0,9.99962,1.9991
16.11,0,9.99925,1.99822
16.12,0,9.99898,1.9976
16.13,0,9.99883,1.99723
16.14,0,9.99878,1.99711
16.15,0,9.99883,1.99723
16.16,0,9.99898,1.99758
16.17,0,9.99923,1.99817
16.18,0,9.99957,1.99899
16.19,0,10,2.00003
16.2,0,10.0003,2.00081
16.21,0,10.0006,2.00133
16.22,0,10.0007,2.00161
16.23,0,10.0007,2.00164
16.24,0,10.0006,2.00143
16.25,0,10.0004,2.00098
16.26,0,10.0001,2.00031
16.27,0,9.99975,1.9994
16.28,0,9.99948,1.99876
16.29,0,9.99931,1.99837
16.3,0,9.99925,1.99822
16.31,0,9.99929,1.99832
16.32,0,9.99943,1.99865
16.33,0,9.99967,1.99922
16.34,0,10,2.00002
16.35,0,10.0002,2.00056
16.36,0,10.0004,2.00085
16.37,0,10.0004,2.00089
16.38,0,10.0003,2.0007
16.39,0,10.0001,2.00027
16.4,0,9.99983,1.99961
16.41,0,9.99966,1.9992
16.42,0,9.99959,1.99904
16.43,0,9.99963,1.99912
16.44,0,9.99976,1.99944
16.45,0,9.99999,1.99999
16.46,0,10.0003,2.00077
16.47,0,10.0005,2.00129
16.48,0,10.0007,2.00157
16.49,0,10.0007,2.0016
16.5,0,10.0006,2.00139
16.51,0,10.0004,2.00095
16.52,0,10.0001,2.00027
16.53,0,9.99973,1.99937
16.54,0,9.99946,1.99872
16.55,0,9.9993,1.99833
16.56,0,9.99924,1.99819
16.57,0,9.99928,1.99829
16.58,0,9.99942,1.99862
16.59,0,9.99966,1.99919
16.6,0,10,1.99999
16.61,0,10.0004,2.00101
16.62,0,10.0007,2.00177
16.63,0,10.001,2.00228
16.64,0,10.0011,2.00253
16.65,0,10.0011,2.00254
16.66,0,10.001,2.00231
16.67,0,10.0008,2.00185
16.68,0,10.0005,2.00116
16.69,0,10.0001,2.00024
16.7,0,9.99962,1.9991
16.71,0,9.99925,1.99822
16.72,0,9.99899,1.9976
16.73,0,9.99883,1.99723
16.74,0,9.99878,1.99711
16.75,0,9.99883,1.99723
16.76,0,9.99898,1.99758
16.77,0,9.99923,1.99817
16.78,0,9.99957,1.99899
16.79,0,10,2.00003
16.8,0,10.0003,2.00081
16.81,0,10.0006,2.00134
16.82,0,10.0007,2.00161
16.83,0,10.0007,2.00164
16.84,0,10.0006,2.00143
16.85,0,10.0004,2.00098
16.86,0,10.0001,2.00031
16.87,0,9.99975,1.9994
16.88,0,9.99948,1.99876
16.89,0,9.99931,1.99837
16.9,0,9.99925,1.99822
16.91,0,9.99929,1.99832
16.92,0,9.99943,1.99866
16.93,0,9.99967,1.99922
16.94,0,10,2.00002
16.95,0,10.0002,2.00056
16.96,0,10.0004,2.00085
16.97,0,10.0004,2.0009
16.98,0,10.0003,2.0007
16.99,0,10.0001,2.00027
17,0,9.99983,1.99961
17.01,0,9.99966,1.9992
17.02,0,9.99959,1.99904
17.03,0,9.99963,1.99912
17.04,0,9.99976,1.99944
17.05,0,10,1.99999
17.06,0,10.0003,2.00077
17.07,0,10.0005,2.0013
17.08,0,10.0007,2.00157
17.09,0,10.0007,2.0016
17.1,0,10.0006,2.00139
17.11,0,10.0004,2.00095
17.12,0,10.0001,2.00027
17.13,0,9.99973,1.99937
17.14,0,9.99946,1.99873
17.15,0,9.9993,1.99833
17.16,0,9.99924,1.99819
17.17,0,9.99928,1.99829
17.18,0,9.99942,1.99862
17.19,0,9.99966,1.99919
17.2,0,10,1.99999
17.21,0,10.0004,2.00101
17.22,0,10.0007,2.00177
17.23,0,10.001,2.00228
17.24,0,10.0011,2.00253
17.25,0,10.0011,2.00254
17.26,0,10.001,2.00232
17.27,0,10.0008,2.00185
17.28,0,10.0005,2.00116
17.29,0,10.0001,2.00024
17.3,0,9.99962,1.9991
17.31,0,9.99925,1.99822
17.32,0,9.99899,1.9976
17.33,0,9.99883,1.99723
17.34,0,9.99878,1.99711
17.35,0,9.99883,1.99723
17.36,0,9.99898,1.99758
17.37,0,9.99923,1.99817
17.38,0,9.99957,1.99899
17.39,0,10,2.00003
17.4,0,10.0003,2.00081
17.41,0,10.0006,2.00134
17.42,0,10.0007,2.00161
17.43,0,10.0007,2.00164
17.44,0,10.0006,2.00143
17.45,0,10.0004,2.00098
17.46,0,10.0001,2.00031
17.47,0,9.99975,1.9994
17.48,0,9.99948,1.99876
17.49,0,9.99931,1.99837
17.5,0,9.99925,1.99822
17.51,0,9.99929,1.99832
17.52,0,9.99943,1.99866
17.53,0,9.99967,1.99922
17.54,0,10,2.00002
17.55,0,10.0002,2.00056
17.56,0,10.0004,2.00085
17.57,0,10.0004,2.0009
17.58,0,10.0003,2.0007
17.59,0,10.0001,2.00027
17.6,0,9.99983,1.99961
17.61,0,9.99966,1.9992
17.62,0,9.99959,1.99904
17.63,0,9.99963,1.99912
17.64,0,9.99976,1.99944
17.65,0,10,1.99999
17.66,0,10.0003,2.00077
17.67,0,10.0005,2.0013
17.68,0,10.0007,2.00157
17.69,0,10.0007,2.0016
17.7,0,10.0006,2.00139
17.71,0,10.0004,2.00095
17.72,0,10.0001,2.00027
17.73,0,9.99973,1.99937
17.74,0,9.99946,1.99873
17.75,0,9.9993,1.99833
17.76,0,9.99924,1.99819
17.77,0,9.99928,1.99829
17.78,0,9.99942,1.99862
17.79,0,9.99966,1.99919
17.8,0,10,1.99999
17.81,0,10.0004,2.00101
17.82,0,10.0007,2.00177
17.83,0,10.001,2.00228
17.84,0,10.0011,2.00253
17.85,0,10.0011,2.00254
17.86,0,10.001,2.00232
17.87,0,10.0008,2.00185
17.88,0,10.0005,2.00116
17.89,0,10.0001,2.00024
17.9,0,9.99962,1.9991
17.91,0,9.99925,1.99822
17.92,0,9.99899,1.9976
17.93,0,9.99883,1.99723
17.94,0,9.99878,1.99711
17.95,0,9.99883,1.99723
17.96,0,9.99898,1.99758
17.97,0,9.99923,1.99817
17.98,0,9.99958,1.99899
17.99,0,10,2.00003
18,0,10.0003,2.00081
18.01,0,10.0006,2.00134
18.02,0,10.0007,2.00161
18.03,0,10.0007,2.00164
18.04,0,10.0006,2.00143
18.05,0,10.0004,2.00098
18.06,0,10.0001,2.00031
18.07,0,9.99975,1.9994
18.08,0,9.99948,1.99876
18.09,0,9.99931,1.99837
18.1,0,9.99925,1.99822
18.11,0,9.99929,1.99832
18.12,0,9.99943,1.99866
18.13,0,9.99967,1.99922
18.14,0,10,2.00002
18.15,0,10.0002,2.00056
18.16,0,10.0004,2.00085
18.17,0,10.0004,2.0009
18.18,0,10.0003,2.0007
18.19,0,10.0001,2.00027
18.2,0,9.99983,1.99961
18.21,0,9.99966,1.9992
18.22,0,9.99959,1.99904
18.23,0,9.99963,1.99912
18.24,0,9.99976,1.99944
18.25,0,10,1.99999
18.26,0,10.0003,2.00077
18.27,0,10.0005,2.0013
18.28,0,10.0007,2.00157
18.29,0,10.0007,2.0016
18.3,0,10.0006,2.00139
18.31,0,10.0004,2.00095
18.32,0,10.0001,2.00027
18.33,0,9.99973,1.99937
18.34,0,9.99946,1.99873
18.35,0,9.9993,1.99833
18.36,0,9.99924,1.99819
18.37,0,9.99928,1.99829
18.38,0,9.99942,1.99862
18.39,0,9.99966,1.99919
18.4,0,10,1.99999
18.41,0,10.0004,2.00101
18.42,0,10.0007,2.00177
18.43,0,10.001,2.00228
18.44,0,10.0011,2.00253
18.45,0,10.0011,2.00254
18.46,0,10.001,2.00232
18.47,0,10.0008,2.00185
18.48,0,10.0005,2.00116
18.49,0,10.0001,2.00024
18.5,0,9.99962,1.9991
18.51,0,9.99925,1.99822
18.52,0,9.99899,1.9976
18.53,0,9.99883,1.99723
18.54,0,9.99878,1.99711
18.55,0,9.99883,1.99723
18.56,0,9.99898,1.99758
18.57,0,9.99923,1.99817
18.58,0,9.99958,1.99899
18.59,0,10,2.00003
18.6,0,10.0003,2.00081
18.61,0,10.0006,2.00134
18.62,0,10.0007,2.00161
18.63,0,10.0007,2.00164
18.64,0,10.0006,2.00143
18.65,0,10.0004,2.00098
18.66,0,10.0001,2.00031
18.67,0,9.99975,1.9994
18.68,0,9.99948,1.99876
18.69,0,9.99931,1.99837
18.7,0,9.99925,1.99822
18.71,0,9.99929,1.99832
18.72,0,9.99943,1.99866
18.73,0,9.99967,1.99922
18.74,0,10,2.00002
18.75,0,10.0002,2.00056
18.76,0,10.0004,2.00085
18.77,0,10.0004,2.0009
18.78,0,10.0003,2.0007
18.79,0,10.0001,2.00027
18.8,0,9.99983,1.99961
18.81,0,9.99966,1.9992
18.82,0,9.99959,1.99904
18.83,0,9.99963,1.99912
18.84,0,9.99976,1.99944
18.85,0,10,1.99999
18.86,0,10.0003,2.00077
18.87,0,10.0005,2.0013
18.88,0,10.0007,2.00157
18.89,0,10.0007,2.0016
18.9,0,10.0006,2.00139
18.91,0,10.0004,2.00095
18.92,0,10.0001,2.00027
18.93,0,9.99973,1.99937
18.94,0,9.99946,1.99873
18.95,0,9.9993,1.99833
18.96,0,9.99924,1.99819
18.97,0,9.99928,1.99829
18.98,0,9.99942,1.99862
18.99,0,9.99966,1.99919
19,0,10,1.99999
19.01,0,10.0004,2.00101
19.02,0,10.0007,2.00177
19.03,0,10.001,2.00228
19.04,0,10.0011,2.00253
19.05,0,10.0011,2.00254
19.06,0,10.001,2.00232
19.07,0,10.0008,2.00185
19.08,0,10.0005,2.00116
19.09,0,10.0001,2.00024
19.1,0,9.99962,1.9991
19.11,0,9.99925,1.99822
19.12,0,9.99899,1.9976
19.13,0,9.99883,1.99723
19.14,0,9.99878,1.99711
19.15,0,9.99883,1.99723
19.16,0,9.99898,1.99758
19.17,0,9.99923,1.99817
19.18,0,9.99958,1.99899
19.19,0,10,2.00003
19.2,0,10.0003,2.00081
19.21,0,10.0006,2.00134
19.22,0,10.0007,2.00161
19.23,0,10.0007,2.00164
19.24,0,10.0006,2.00143
19.25,0,10.0004,2.00098
19.26,0,10.0001,2.00031
19.27,0,9.99975,1.9994
19.28,0,9.99948,1.99876
19.29,0,9.99931,1.99837
19.3,0,9.99925,1.99822
19.31,0,9.99929,1.99832
19.32,0,9.99943,1.99866
19.33,0,9.99967,1.99922
19.34,0,10,2.00002
19.35,0,10.0002,2.00056
19.36,0,10.0004,2.00085
19.37,0,10.0004,2.0009
19.38,0,10.0003,2.0007
19.39,0,10.0001,2.00027
19.4,0,9.99983,1.99961
19.41,0,9.99966,1.9992
19.42,0,9.99959,1.99904
19.43,0,9.99963,1.99912
19.44,0,9.99976,1.99944
19.45,0,10,1.99999
19.46,0,10.0003,2.00077
19.47,0,10.0005,2.0013
19.48,0,10.0007,2.00157
19.49,0,10.0007,2.0016
19.5,0,10.0006,2.00139
19.51,0,10.0004,2.00095
19.52,0,10.0001,2.00027
19.53,0,9.99973,1.99937
19.54,0,9.99946,1.99873
19.55,0,9.9993,1.99833
19.56,0,9.99924,1.99819
19.57,0,9.99928,1.99829
19.58,0,9.99942,1.99862
19.59,0,9.99966,1.99919
19.6,0,10,1.99999
19.61,0,10.0004,2.00101
19.62,0,10.0007,2.00177
19.63,0,10.001,2.00228
19.64,0,10.0011,2.00253
19.65,0,10.0011,2.00254
19.66,0,10.001,2.00232
19.67,0,10.0008,2.00185
19.68,0,10.0005,2.00116
19.69,0,10.0001,2.00024
19.7,0,9.99962,1.9991
19.71,0,9.99925,1.99822
19.72,0,9.99899,1.9976
19.73,0,9.99883,1.99723
19.74,0,9.99878,1.99711
19.75,0,9.99883,1.99723
19.76,0,9.99898,1.99758
19.77,0,9.99923,1.99817
19.78,0,9.99958,1.99899
19.79,0,10,2.00003
19.8,0,10.0003,2.00081
19.81,0,10.0006,2.00134
19.82,0,10.0007,2.00161
19.83,0,10.0007,2.00164
19.84,0,10.0006,2.00143
19.85,0,10.0004,2.00098
19.86,0,10.0001,2.00031
19.87,0,9.99975,1.9994
19.88,0,9.99948,1.99876
19.89,0,9.99931,1.99837
19.9,0,9.99925,1.99822
19.91,0,9.99929,1.99832
19.92,0,9.99943,1.99866
19.93,0,9.99967,1.99922
19.94,0,10,2.00002
19.95,0,10.0002,2.00056
19.96,0,10.0004,2.00085
19.97,0,10.0004,2.0009
19.98,0,10.0003,2.0007
19.99,0,10.0001,2.00027
0,1,9.99978,2.1
0.01,1,9.99934,2.1
0.02,1,9.9987,2.1
0.03,1,9.99784,2.1
0.04,1,9.99679,2.1
0.05,1,9.99553,2.1
0.06,1,9.99408,2.1
0.07,1,9.99244,2.1
0.08,1,9.99061,2.1
0.09,1,9.9886,2.1
0.1,1,9.98641,2.1
0.11,1,9.98404,2.1
0.12,1,9.9815,2.1
0.13,1,9.97879,2.1
0.14,1,9.97591,2.1
0.15,1,9.97287,2.1
0.16,1,9.96968,2.1
0.17,1,9.96632,2.1
0.18,1,9.96282,2.1
0.19,1,9.95916,2.1
0.2,1,9.95536,2.1
0.21,1,9.95141,2.1
0.22,1,9.94732,2.1
0.23,1,9.94309,2.1
0.24,1,9.93873,2.1
0.25,1,9.93424,2.1
0.26,1,9.92961,2.1
0.27,1,9.92486,2.1
0.28,1,9.91998,2.1
0.29,1,9.91498,2.1
0.3,1,9.90986,2.1
0.31,1,9.90463,2.1
0.32,1,9.89927,2.1
0.33,1,9.89381,2.1
0.34,1,9.88823,2.1
0.35,1,9.88255,2.1
0.36,1,9.87676,2.1
0.37,1,9.87086,2.1
0.38,1,9.86486,2.1
0.39,1,9.85877,2.1
0.4,1,9.85257,2.1
0.41,1,9.84628,2.1
0.42,1,9.8399,2.1
0.43,1,9.83342,2.1
0.44,1,9.82685,2.1
0.45,1,9.82019,2.1
0.46,1,9.81345,2.1
0.47,1,9.80662,2.1
0.48,1,9.79971,2.1
0.49,1,9.79271,2.1
0.5,1,9.78564,2.1
0.51,1,9.77849,2.1
0.52,1,9.77126,2.1
0.53,1,9.76395,2.1
0.54,1,9.75657,2.1
0.55,1,9.74912,2.1
0.56,1,9.7416,2.1
0.57,1,9.73401,2.1
0.58,1,9.72635,2.1
0.59,1,9.71862,2.1
0.6,1,9.71083,2.1
0.61,1,9.70297,2.1
0.62,1,9.69505,2.1
0.63,1,9.68707,2.1
0.64,1,9.67903,2.1
0.65,1,9.67093,2.1
0.66,1,9.66277,2.1
0.67,1,9.65455,2.1
0.68,1,9.64628,2.1
0.69,1,9.63796,2.1
0.7,1,9.62958,2.1
0.71,1,9.62115,2.1
0.72,1,9.61266,2.1
0.73,1,9.60413,2.1
0.74,1,9.59555,2.1
0.75,1,9.58692,2.1
0.76,1,9.57824,2.1
0.77,1,9.56951,2.1
0.78,1,9.56074,2.1
0.79,1,9.55193,2.1
0.8,1,9.54307,2.1
0.81,1,9.53417,2.1
0.82,1,9.52522,2.1
0.83,1,9.51624,2.1
0.84,1,9.50722,2.1
0.85,1,9.49815,2.1
0.86,1,9.48905,2.1
0.87,1,9.47991,2.1
0.88,1,9.47073,2.1
0.89,1,9.46151,2.1
0.9,1,9.45226,2.1
0.91,1,9.44298,2.1
0.92,1,9.43366,2.1
0.93,1,9.42431,2.1
0.94,1,9.41492,2.1
0.95,1,9.4055,2.1
0.96,1,9.39605,2.1
0.97,1,9.38657,2.1
0.98,1,9.37706,2.1
0.99,1,9.36752,2.1
1,1,9.35795,2.1
1.01,1,9.34835,2.1
1.02,1,9.33872,2.1
1.03,1,9.32907,2.1
1.04,1,9.31939,2.1
1.05,1,9.30968,2.1
1.06,1,9.29994,2.1
1.07,1,9.29019,2.1
1.08,1,9.2804,2.1
1.09,1,9.27059,2.1
1.1,1,9.26076,2.1
1.11,1,9.25091,2.1
1.12,1,9.24103,2.1
1.13,1,9.23113,2.1
1.14,1,9.22121,2.1
1.15,1,9.21126,2.1
1.16,1,9.2013,2.1
1.17,1,9.19131,2.1
1.18,1,9.1813,2.1
1.19,1,9.17128,2.1
1.2,1,9.16123,2.1
1.21,1,9.15117,2.1
1.22,1,9.14108,2.1
1.23,1,9.13098,2.1
1.24,1,9.12086,2.1
1.25,1,9.11073,2.1
1.26,1,9.10057,2.1
1.27,1,9.0904,2.1
1.28,1,9.08021,2.1
1.29,1,9.07001,2.1
1.3,1,9.05979,2.1
1.31,1,9.04955,2.1
1.32,1,9.0393,2.1
1.33,1,9.02903,2.1
1.34,1,9.01875,2.1
1.35,1,9.00846,2.1
1.36,1,8.99815,2.1
1.37,1,8.98783,2.1
1.38,1,8.97749,2.1
1.39,1,8.96714,2.1
1.4,1,8.95678,2.1
1.41,1,8.9464,2.1
1.42,1,8.93601,2.1
1.43,1,8.92561,2.1
1.44,1,8.9152,2.1
1.45,1,8.90478,2.1
1.46,1,8.89434,2.1
1.47,1,8.8839,2.1
1.48,1,8.87344,2.1
1.49,1,8.86297,2.1
1.5,1,8.85249,2.1
1.51,1,8.842,2.1
1.52,1,8.8315,2.1
1.53,1,8.82099,2.1
1.54,1,8.81047,2.1
1.55,1,8.79994,2.1
1.56,1,8.7894,2.1
1.57,1,8.77885,2.1
1.58,1,8.7683,2.1
1.59,1,8.75773,2.1
1.6,1,8.74716,2.1
1.61,1,8.73657,2.1
1.62,1,8.72598,2.1
1.63,1,8.71538,2.1
1.64,1,8.70477,2.1
1.65,1,8.69416,2.1
1.66,1,8.68354,2.1
1.67,1,8.6729,2.1
1.68,1,8.66227,2.1
1.69,1,8.65162,2.1
1.7,1,8.64097,2.1
1.71,1,8.63031,2.1
1.72,1,8.61964,2.1
1.73,1,8.60897,2.1
1.74,1,8.59829,2.1
1.75,1,8.58761,2.1
1.76,1,8.57691,2.1
1.77,1,8.56621,2.1
1.78,1,8.55551,2.1
1.79,1,8.5448,2.1
1.8,1,8.53408,2.1
1.81,1,8.52336,2.1
1.82,1,8.51264,2.1
1.83,1,8.5019,2.1
1.84,1,8.49116,2.1
1.85,1,8.48042,2.1
1.86,1,8.46967,2.1
1.87,1,8.45892,2.1
1.88,1,8.44816,2.1
1.89,1,8.4374,2.1
1.9,1,8.42663,2.1
1.91,1,8.41586,2.1
1.92,1,8.40508,2.1
1.93,1,8.3943,2.1
1.94,1,8.38351,2.1
1.95,1,8.37272,2.1
1.96,1,8.36193,2.1
1.97,1,8.35113,2.1
1.98,1,8.34033,2.1
1.99,1,8.32952,2.1
2,1,8.31871,2.1
2.01,1,8.3079,2.1
2.02,1,8.29708,2.1
2.03,1,8.28626,2.1
2.04,1,8.27543,2.1
2.05,1,8.2646,2.1
2.06,1,8.25377,2.1
2.07,1,8.24293,2.1
2.08,1,8.2321,2.1
2.09,1,8.22125,2.1
2.1,1,8.21041,2.1
2.11,1,8.19956,2.1
2.12,1,8.18871,2.1
2.13,1,8.17786,2.1
2.14,1,8.167,2.1
2.15,1,8.15614,2.1
2.16,1,8.14528,2.1
2.17,1,8.13441,2.1
2.18,1,8.12354,2.1
2.19,1,8.11267,2.1
2.2,1,8.1018,2.1
2.21,1,8.09092,2.1
2.22,1,8.08004,2.1
2.23,1,8.06916,2.1
2.24,1,8.05828,2.1
2.25,1,8.04739,2.1
2.26,1,8.03651,2.1
2.27,1,8.02562,2.1
2.28,1,8.01472,2.1
2.29,1,8.00383,2.1
2.3,1,7.99293,2.1
2.31,1,7.98203,2.1
2.32,1,7.97113,2.1
2.33,1,7.96023,2.1
2.34,1,7.94933,2.1
2.35,1,7.93842,2.1
2.36,1,7.92751,2.1
2.37,1,7.9166,2.1
2.38,1,7.90569,2.1
2.39,1,7.89477,2.1
2.4,1,7.88386,2.1
2.41,1,7.87294,2.1
2.42,1,7.86202,2.1
2.43,1,7.8511,2.1
2.44,1,7.84018,2.1
2.45,1,7.82926,2.1
2.46,1,7.81833,2.1
2.47,1,7.80741,2.1
2.48,1,7.79648,2.1
2.49,1,7.78555,2.1
2.5,1,7.77462,2.1
2.51,1,7.76368,2.1
2.52,1,7.75275,2.1
2.53,1,7.74182,2.1
2.54,1,7.73088,2.1
2.55,1,7.71994,2.1
2.56,1,7.709,2.1
2.57,1,7.69806,2.1
2.58,1,7.68712,2.1
2.59,1,7.67618,2.1
2.6,1,7.66524,2.1
2.61,1,7.65429,2.1
2.62,1,7.64335,2.1
2.63,1,7.6324,2.1
2.64,1,7.62145,2.1
2.65,1,7.6105,2.1
2.66,1,7.59955,2.1
2.67,1,7.5886,2.1
2.68,1,7.57765,2.1
2.69,1,7.5667,2.1
2.7,1,7.55574,2.1
2.71,1,7.54479,2.1
2.72,1,7.53383,2.1
2.73,1,7.52287,2.1
2.74,1,7.51192,2.1
2.75,1,7.50096,2.1
2.76,1,7.49,2.1
2.77,1,7.47904,2.1
2.78,1,7.46808,2.1
2.79,1,7.45712,2.1
2.8,1,7.44615,2.1
2.81,1,7.43519,2.1
2.82,1,7.42423,2.1
2.83,1,7.41326,2.1
2.84,1,7.4023,2.1
2.85,1,7.39133,2.1
2.86,1,7.38037,2.1
2.87,1,7.3694,2.1
2.88,1,7.35843,2.1
2.89,1,7.34746,2.1
2.9,1,7.33649,2.1
2.91,1,7.32552,2.1
2.92,1,7.31455,2.1
2.93,1,7.30358,2.1
2.94,1,7.29261,2.1
2.95,1,7.28164,2.1
2.96,1,7.27066,2.1
2.97,1,7.25969,2.1
2.98,1,7.24872,2.1
2.99,1,7.23774,2.1
3,1,7.22677,2.1
3.01,1,7.21579,2.1
3.02,1,7.20482,2.1
3.03,1,7.19384,2.1
3.04,1,7.18286,2.1
3.05,1,7.17189,2.1
3.06,1,7.16091,2.1
3.07,1,7.14993,2.1
3.08,1,7.13895,2.1
